INPUT:id	OUTPUT:image	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ACCEPT:verdict	ACCEPT:comment
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644027732954_3_JPEG_20220205_075147.jpg.jpg	ru.2f1a4bcf-1fce-44b9-a4d0-f3398682d9bc			https://toloka.yandex.ru/task/31531273/0001e12109--61ffa00489d7190cb1d75f6e	0f7e7999-9f60-4584-ad98-07b762e4e567	0001e12109--61ffa00489d7190cb1d75f6e	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__JPEG_20220205_122127.jpg.jpg	ru.db78507a-28f2-4c05-8bbb-bc1e0bd1c064			https://toloka.yandex.ru/task/31531273/0001e12109--61ffa0415777875c16b89969	338d9e39-3186-4dd4-a200-632d5c81dec6	0001e12109--61ffa0415777875c16b89969	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036644401_2_JPEG_20220205_115024.jpg.jpg	ru.0fd404d2-a79f-43ce-ba61-255fa5adf802			https://toloka.yandex.ru/task/31531273/0001e12109--61ffa1d7cac5e45f811916d6	1a91b135-131f-4c45-bdd1-507c4cdb02b6	0001e12109--61ffa1d7cac5e45f811916d6	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.92bb2157-294d-4f6d-bbe9-85bd9c27a529			https://toloka.yandex.ru/task/31531273/0001e12109--61ffa29582027b6077818aa0	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--61ffa29582027b6077818aa0	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644029299461_1_JPEG_20220205_094748.jpg.jpg	ru.3b05b641-2b0b-4dfb-9a1d-4810ca4f0250			https://toloka.yandex.ru/task/31531273/0001e12109--61ffa708d58d902423dcfbe2	fdc44b70-453c-4bba-8a76-e1ecccd4819c	0001e12109--61ffa708d58d902423dcfbe2	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.3ff85748-f7c0-480e-8a7c-be20e3660f7e			https://toloka.yandex.ru/task/31531273/0001e12109--61ffa9da542c3b4307479399	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--61ffa9da542c3b4307479399	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036268360_1_JPEG_20220205_094416.jpg.jpg	ru.9eab5456-a94a-4bc5-a012-55864ce32a2c			https://toloka.yandex.ru/task/31531273/0001e12109--61ffaec2d3ddfc5d499ad13b	04df34d2-4da8-4f0b-a8b4-0fd1b0c46f5c	0001e12109--61ffaec2d3ddfc5d499ad13b	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943235130_1_JPEG_20220204_082227.jpg.jpg	ru.113983a3-417e-4443-b5e3-a33b37c9c74d			https://toloka.yandex.ru/task/31531273/0001e12109--61ffb4039ef7b46242e37222	3c56c469-baa5-411f-8e80-48c1fff7c07d	0001e12109--61ffb4039ef7b46242e37222	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__JPEG_20220205_122127.jpg.jpg	ru.b07171e9-4690-4ff7-9649-52f560e493bb			https://toloka.yandex.ru/task/31531273/0001e12109--61ffb60e029ecf1bf3b82f5c	338d9e39-3186-4dd4-a200-632d5c81dec6	0001e12109--61ffb60e029ecf1bf3b82f5c	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.f20366a6-b5c3-4ad1-b005-98439d49034f			https://toloka.yandex.ru/task/31531273/0001e12109--61ffb69b1f64b61be97968b1	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--61ffb69b1f64b61be97968b1	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943159889_1_JPEG_20220204_105031.jpg.jpg	ru.659d899a-a162-41ea-b21d-d84dc41d482b			https://toloka.yandex.ru/task/31531273/0001e12109--61ffb7f7bb70d4065ba8f480	eecf5a82-50b9-41f8-9512-771b85d95553	0001e12109--61ffb7f7bb70d4065ba8f480	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036644401_2_JPEG_20220205_115024.jpg.jpg	ru.486e8ac4-e58c-4966-92ae-e1d2fa42bc0d			https://toloka.yandex.ru/task/31531273/0001e12109--61ffb9dbc5d1034744b51ae6	1a91b135-131f-4c45-bdd1-507c4cdb02b6	0001e12109--61ffb9dbc5d1034744b51ae6	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.7de75f64-ac35-4074-b582-f85a0b9b3569			https://toloka.yandex.ru/task/31531273/0001e12109--61ffbdc5c767ad2b5289f77a	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--61ffbdc5c767ad2b5289f77a	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643928930503_1_JPEG_20220204_065441.jpg.jpg	ru.6474194f-5fdd-48dd-bd7d-ee531f74afec			https://toloka.yandex.ru/task/31531273/0001e12109--61ffbe34c5d1034744b53c7d	fb369f73-6525-4492-9d5f-747c93c6f8f2	0001e12109--61ffbe34c5d1034744b53c7d	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__JPEG_20220205_103926.jpg.jpg	ru.4c3335b5-ffa3-4781-8a44-51cc61e2a398			https://toloka.yandex.ru/task/31531273/0001e12109--61ffbe9630815911afdc0bbb	81ba1658-969c-480b-a313-acf12cad1805	0001e12109--61ffbe9630815911afdc0bbb	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644031712016_1_JPEG_20220205_102807.jpg.jpg	ru.cdc8cb67-a4e6-4847-a881-ebb33c55e912			https://toloka.yandex.ru/task/31531273/0001e12109--61ffbf386ba4b13c7de2af24	18be853b-3e14-4d30-bee3-0dd993230e7f	0001e12109--61ffbf386ba4b13c7de2af24	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644056868832_3_JPEG_20220205_155732.jpg.jpg	ru.c33077bf-22f6-4f2a-8d11-0e3ec83d5841			https://toloka.yandex.ru/task/31531273/0001e12109--61ffbfb09ef7b46242e3cb9f	bef2ec24-4897-403e-8269-df59943f2788	0001e12109--61ffbfb09ef7b46242e3cb9f	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644064461929_1_JPEG_20220205_203411.jpg.jpg	ru.4982f24a-6fce-4835-9534-5b4ec8f26a29			https://toloka.yandex.ru/task/31531273/0001e12109--61ffc05b89f991187afea679	86369372-faa1-4623-b75b-2e190c29cd72	0001e12109--61ffc05b89f991187afea679	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644065325159_1_JPEG_20220205_181642.jpg.jpg	ru.86eca7b1-c052-473e-8332-1a68bc754e4d			https://toloka.yandex.ru/task/31531273/0001e12109--61ffc24c64759056906846df	50469343-1c8a-4a37-b9e8-eef51fb15cbc	0001e12109--61ffc24c64759056906846df	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644064461929_1_JPEG_20220205_203411.jpg.jpg	ru.19747f66-0521-4c04-85c1-f54e57fc4703			https://toloka.yandex.ru/task/31531273/0001e12109--61ffc36ddfa7ee508d0ab00c	86369372-faa1-4623-b75b-2e190c29cd72	0001e12109--61ffc36ddfa7ee508d0ab00c	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036644401_2_JPEG_20220205_115024.jpg.jpg	ru.5b0bcb07-1271-490f-943e-c4e226486329			https://toloka.yandex.ru/task/31531273/0001e12109--61ffc4937d96e92de50d2224	1a91b135-131f-4c45-bdd1-507c4cdb02b6	0001e12109--61ffc4937d96e92de50d2224	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.2711bc5b-e064-489e-88b4-20076a984a39			https://toloka.yandex.ru/task/31531273/0001e12109--61ffc4cf2db8902a70ab5407	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--61ffc4cf2db8902a70ab5407	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644056868832_3_JPEG_20220205_155732.jpg.jpg	ru.88ecd47c-5d8e-472d-9521-9e769c1a8c5c			https://toloka.yandex.ru/task/31531273/0001e12109--61ffc586404d017ba8476355	bef2ec24-4897-403e-8269-df59943f2788	0001e12109--61ffc586404d017ba8476355	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.9667ba27-aa03-42e2-94a0-5c54afd89105			https://toloka.yandex.ru/task/31531273/0001e12109--61ffc9102db8902a70ab7a60	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--61ffc9102db8902a70ab7a60	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.8329360c-119f-4db7-a36b-8116f674b460			https://toloka.yandex.ru/task/31531273/0001e12109--61ffc972d58d902423de0180	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--61ffc972d58d902423de0180	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.26e721df-5c3a-4582-89b3-9ef9b73c04c1			https://toloka.yandex.ru/task/31531273/0001e12109--61ffcd9ac122c50b340c128d	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--61ffcd9ac122c50b340c128d	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943852489_1_JPEG_20220204_000355.jpg.jpg	ru.e5ab4ed7-99b0-4c47-a508-90ec6117dd9c			https://toloka.yandex.ru/task/31531273/0001e12109--61ffcebb42773f78b0ba3522	ec0bb22b-cee2-4f7b-b7d6-5ce96d5c17f1	0001e12109--61ffcebb42773f78b0ba3522	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644029299461_1_JPEG_20220205_094748.jpg.jpg	ru.8b8f5cea-badd-4b3a-a1e7-934cf357d50c			https://toloka.yandex.ru/task/31531273/0001e12109--61ffd01e42773f78b0ba3ef1	fdc44b70-453c-4bba-8a76-e1ecccd4819c	0001e12109--61ffd01e42773f78b0ba3ef1	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036268360_1_JPEG_20220205_094416.jpg.jpg	ru.d77c61d9-2bdd-4117-8789-7157b6c51aeb			https://toloka.yandex.ru/task/31531273/0001e12109--61ffd167c3d47a10112bf5d4	04df34d2-4da8-4f0b-a8b4-0fd1b0c46f5c	0001e12109--61ffd167c3d47a10112bf5d4	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644064461929_1_JPEG_20220205_203411.jpg.jpg	ru.e8d077ce-e1b4-47cd-b7a7-4c1f04ae559f			https://toloka.yandex.ru/task/31531273/0001e12109--61ffd2b089f22679fd471821	86369372-faa1-4623-b75b-2e190c29cd72	0001e12109--61ffd2b089f22679fd471821	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036268360_1_JPEG_20220205_094416.jpg.jpg	ru.06bfd0d1-0553-4612-8974-b3b440e203ac			https://toloka.yandex.ru/task/31531273/0001e12109--61ffd3fa79642a4e210f001e	04df34d2-4da8-4f0b-a8b4-0fd1b0c46f5c	0001e12109--61ffd3fa79642a4e210f001e	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943852489_1_JPEG_20220204_000355.jpg.jpg	ru.47b2508b-0616-48d7-87ed-01643740d885			https://toloka.yandex.ru/task/31531273/0001e12109--61ffd42cd58d902423de4cef	ec0bb22b-cee2-4f7b-b7d6-5ce96d5c17f1	0001e12109--61ffd42cd58d902423de4cef	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.ba6b5f72-3a70-4b71-aca3-0e4ee1509cca			https://toloka.yandex.ru/task/31531273/0001e12109--61ffd6471f64b61be97a594e	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--61ffd6471f64b61be97a594e	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644065325159_1_JPEG_20220205_181642.jpg.jpg	ru.c0abfb97-ef9a-4fbb-8f42-cfe2de41e75a			https://toloka.yandex.ru/task/31531273/0001e12109--61ffd6f91c94ec6dc6898dd3	50469343-1c8a-4a37-b9e8-eef51fb15cbc	0001e12109--61ffd6f91c94ec6dc6898dd3	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.acced736-592f-4cff-b117-03ae9326e868			https://toloka.yandex.ru/task/31531273/0001e12109--61ffd778c767ad2b528ae4f3	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--61ffd778c767ad2b528ae4f3	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644084752644_2_JPEG_20220205_211013.jpg.jpg	ru.97d6beae-d853-4a4a-bf57-72da70398acd			https://toloka.yandex.ru/task/31531273/0001e12109--61ffd7c3b9c1857175fc68ad	563ad035-ab24-40f9-9c8c-dfb8c030c91b	0001e12109--61ffd7c3b9c1857175fc68ad	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.46d79f76-6efb-4c81-b921-0fb8c5d364df			https://toloka.yandex.ru/task/31531273/0001e12109--61ffda40b9c1857175fc79d4	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--61ffda40b9c1857175fc79d4	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036644401_2_JPEG_20220205_115024.jpg.jpg	ru.52b9d093-2277-4625-89b1-94e2b52449f7			https://toloka.yandex.ru/task/31531273/0001e12109--61ffdc4b30815911afdce7d6	1a91b135-131f-4c45-bdd1-507c4cdb02b6	0001e12109--61ffdc4b30815911afdce7d6	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644022947188_3_JPEG_20220204_220103.jpg.jpg	ru.42dd3997-1291-4ef8-ac05-a69ba102c089			https://toloka.yandex.ru/task/31531273/0001e12109--61ffdf7e30815911afdcfdda	c8e1bdf2-4022-42b4-8523-3cc4fea08868	0001e12109--61ffdf7e30815911afdcfdda	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943235130_1_JPEG_20220204_082227.jpg.jpg	ru.e86b9ff4-15ac-4e93-ac4b-8c2ca4a90403			https://toloka.yandex.ru/task/31531273/0001e12109--61ffe1855ad6013334db24a9	3c56c469-baa5-411f-8e80-48c1fff7c07d	0001e12109--61ffe1855ad6013334db24a9	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036268360_1_JPEG_20220205_094416.jpg.jpg	ru.74d7bb8d-17eb-49f3-b1dd-3cdea02bfaad			https://toloka.yandex.ru/task/31531273/0001e12109--61ffe42f87ae35737fc27202	04df34d2-4da8-4f0b-a8b4-0fd1b0c46f5c	0001e12109--61ffe42f87ae35737fc27202	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644056868832_3_JPEG_20220205_155732.jpg.jpg	ru.becce624-4e1e-4e74-ac0b-1ee33d376951			https://toloka.yandex.ru/task/31531273/0001e12109--61ffe475d58d902423dec055	bef2ec24-4897-403e-8269-df59943f2788	0001e12109--61ffe475d58d902423dec055	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__JPEG_20220205_103926.jpg.jpg	ru.56e94af4-d6fa-443f-8d62-a66e2a89553a			https://toloka.yandex.ru/task/31531273/0001e12109--61ffe59338988537974d9408	81ba1658-969c-480b-a313-acf12cad1805	0001e12109--61ffe59338988537974d9408	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943235130_1_JPEG_20220204_082227.jpg.jpg	ru.2617d843-4de4-42df-b592-6d054eb1656c			https://toloka.yandex.ru/task/31531273/0001e12109--61ffe8845777875c16bb0c3e	3c56c469-baa5-411f-8e80-48c1fff7c07d	0001e12109--61ffe8845777875c16bb0c3e	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943235130_1_JPEG_20220204_082227.jpg.jpg	ru.182c2b97-bf6e-4be0-93b3-4301a37382e8			https://toloka.yandex.ru/task/31531273/0001e12109--61ffe8b88b6100786174c877	3c56c469-baa5-411f-8e80-48c1fff7c07d	0001e12109--61ffe8b88b6100786174c877	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644056868832_3_JPEG_20220205_155732.jpg.jpg	ru.24bba0cf-83be-45e6-88b6-9af787fde212			https://toloka.yandex.ru/task/31531273/0001e12109--61ffe9c2bb70d4065baa5623	bef2ec24-4897-403e-8269-df59943f2788	0001e12109--61ffe9c2bb70d4065baa5623	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644027732954_3_JPEG_20220205_075147.jpg.jpg	ru.7122d0c0-7043-4127-99eb-b908a7e89cbc			https://toloka.yandex.ru/task/31531273/0001e12109--61ffeafceca73377a55eead1	0f7e7999-9f60-4584-ad98-07b762e4e567	0001e12109--61ffeafceca73377a55eead1	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036644401_2_JPEG_20220205_115024.jpg.jpg	ru.9c699d77-2aaf-44de-a5f2-6558d329b822			https://toloka.yandex.ru/task/31531273/0001e12109--61ffeb14c3071b38f1fc6efe	1a91b135-131f-4c45-bdd1-507c4cdb02b6	0001e12109--61ffeb14c3071b38f1fc6efe	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644029299461_1_JPEG_20220205_094748.jpg.jpg	ru.882ade51-2904-4464-8adb-e4746ba3cf03			https://toloka.yandex.ru/task/31531273/0001e12109--61ffecbf376abd3976520826	fdc44b70-453c-4bba-8a76-e1ecccd4819c	0001e12109--61ffecbf376abd3976520826	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643928930503_1_JPEG_20220204_065441.jpg.jpg	ru.8ae305dc-1311-45d9-b83b-439fc8c9301d			https://toloka.yandex.ru/task/31531273/0001e12109--61ffee11c3d47a10112ccdfe	fb369f73-6525-4492-9d5f-747c93c6f8f2	0001e12109--61ffee11c3d47a10112ccdfe	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643928930503_1_JPEG_20220204_065441.jpg.jpg	ru.62b4c727-8cde-43d2-85c6-a8a4a9893328			https://toloka.yandex.ru/task/31531273/0001e12109--61fff53bbb70d4065baaa7c0	fb369f73-6525-4492-9d5f-747c93c6f8f2	0001e12109--61fff53bbb70d4065baaa7c0	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.00f1ba85-4d44-42fc-9c7d-8a3e83664878			https://toloka.yandex.ru/task/31531273/0001e12109--61fff972542c3b430749c13a	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--61fff972542c3b430749c13a	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943852489_1_JPEG_20220204_000355.jpg.jpg	ru.deca87aa-3f9d-44e0-a51a-11a40708ef16			https://toloka.yandex.ru/task/31531273/0001e12109--61fffc6ac3071b38f1fcef73	ec0bb22b-cee2-4f7b-b7d6-5ce96d5c17f1	0001e12109--61fffc6ac3071b38f1fcef73	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644065325159_1_JPEG_20220205_181642.jpg.jpg	ru.708ae38d-4bf1-4023-9fec-21329f27f3a6			https://toloka.yandex.ru/task/31531273/0001e12109--62000009ebdc275725a9b8d5	50469343-1c8a-4a37-b9e8-eef51fb15cbc	0001e12109--62000009ebdc275725a9b8d5	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__JPEG_20220205_103926.jpg.jpg	ru.af51f23e-8c5e-4ac5-b1a8-426d89bf8eda			https://toloka.yandex.ru/task/31531273/0001e12109--6200009430a0c937d51aeaee	81ba1658-969c-480b-a313-acf12cad1805	0001e12109--6200009430a0c937d51aeaee	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.8cfa8f65-fb5e-4c49-8964-68dea58570c4			https://toloka.yandex.ru/task/31531273/0001e12109--620003ecc5a74c013b937924	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--620003ecc5a74c013b937924	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644022947188_3_JPEG_20220204_220103.jpg.jpg	ru.a15434bb-7fd4-4f50-9acd-33f7a2969464			https://toloka.yandex.ru/task/31531273/0001e12109--620004e728912e390ebda7af	c8e1bdf2-4022-42b4-8523-3cc4fea08868	0001e12109--620004e728912e390ebda7af	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644056868832_3_JPEG_20220205_155732.jpg.jpg	ru.891bc537-7ba2-4f32-aa0f-b4fd97cd84a0			https://toloka.yandex.ru/task/31531273/0001e12109--62000ad689f991187a011da6	bef2ec24-4897-403e-8269-df59943f2788	0001e12109--62000ad689f991187a011da6	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644056868832_3_JPEG_20220205_155732.jpg.jpg	ru.59f33c64-304b-432d-bb62-80d0cb4cbc5d			https://toloka.yandex.ru/task/31531273/0001e12109--62000cb81de61d44a697a1ff	bef2ec24-4897-403e-8269-df59943f2788	0001e12109--62000cb81de61d44a697a1ff	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__JPEG_20220205_122127.jpg.jpg	ru.e2884316-0905-48d7-bf56-edf8e76bf9dc			https://toloka.yandex.ru/task/31531273/0001e12109--62000f4d6e0afe0583c1830a	338d9e39-3186-4dd4-a200-632d5c81dec6	0001e12109--62000f4d6e0afe0583c1830a	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__JPEG_20220205_103926.jpg.jpg	ru.4d6d4d70-92eb-451f-b05f-b28602724322			https://toloka.yandex.ru/task/31531273/0001e12109--62001147c3d47a10112dd625	81ba1658-969c-480b-a313-acf12cad1805	0001e12109--62001147c3d47a10112dd625	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.f9b69cd7-af46-4e2a-9cbd-901577709b54			https://toloka.yandex.ru/task/31531273/0001e12109--6200168e4f7fe9518fb294ac	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--6200168e4f7fe9518fb294ac	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943852489_1_JPEG_20220204_000355.jpg.jpg	ru.8d937dda-f973-4eb6-82ff-5d6dd590ecc1			https://toloka.yandex.ru/task/31531273/0001e12109--620017c3480fdb5547642c3f	ec0bb22b-cee2-4f7b-b7d6-5ce96d5c17f1	0001e12109--620017c3480fdb5547642c3f	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.617d8f94-c9f6-43d1-a56f-bbbb2db935a4			https://toloka.yandex.ru/task/31531273/0001e12109--62001842bb70d4065bab9887	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--62001842bb70d4065bab9887	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943852489_1_JPEG_20220204_000355.jpg.jpg	ru.f7e29d5c-754f-4e9d-9f63-275edd9590e2			https://toloka.yandex.ru/task/31531273/0001e12109--62001bfe992e625ddc9df32b	ec0bb22b-cee2-4f7b-b7d6-5ce96d5c17f1	0001e12109--62001bfe992e625ddc9df32b	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036644401_2_JPEG_20220205_115024.jpg.jpg	ru.7a25042c-6267-42c5-b332-3f4cae9a8fe1			https://toloka.yandex.ru/task/31531273/0001e12109--62001d68eca73377a560771e	1a91b135-131f-4c45-bdd1-507c4cdb02b6	0001e12109--62001d68eca73377a560771e	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643975554739_1_JPEG_20220204_125222.jpg.jpg	ru.40746f50-8171-4f7f-8e11-39c21d199aae			https://toloka.yandex.ru/task/31531273/0001e12109--62001df8f73c4b173c38c6ee	7026cd16-da12-4909-982e-fda139ffda70	0001e12109--62001df8f73c4b173c38c6ee	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644060977503_1_JPEG_20220205_143602.jpg.jpg	ru.eeb89197-f72a-4e9a-954c-e0ec3e108e39			https://toloka.yandex.ru/task/31531273/0001e12109--62001ec4fa1ea900a57d01af	cf088de4-b716-4cfc-81f3-3a39f4c447c3	0001e12109--62001ec4fa1ea900a57d01af	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943235130_1_JPEG_20220204_082227.jpg.jpg	ru.b3149dad-b1e6-4d85-9ec6-c63a5004f43d			https://toloka.yandex.ru/task/31531273/0001e12109--620037df5ca55d0d8b6691e4	3c56c469-baa5-411f-8e80-48c1fff7c07d	0001e12109--620037df5ca55d0d8b6691e4	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943235130_1_JPEG_20220204_082227.jpg.jpg	ru.a152931b-68b7-4a30-b6e3-3e09978b53a6			https://toloka.yandex.ru/task/31531273/0001e12109--620041ba30815911afdf67d0	3c56c469-baa5-411f-8e80-48c1fff7c07d	0001e12109--620041ba30815911afdf67d0	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943159889_1_JPEG_20220204_105031.jpg.jpg	ru.59f4ba39-3202-478c-9566-ddc60d8968d3			https://toloka.yandex.ru/task/31531273/0001e12109--62004441376abd397653f991	eecf5a82-50b9-41f8-9512-771b85d95553	0001e12109--62004441376abd397653f991	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1643943235130_1_JPEG_20220204_082227.jpg.jpg	ru.69aba0ad-6d73-4715-bfb8-271055595805			https://toloka.yandex.ru/task/31531273/0001e12109--62005899c767ad2b528df331	3c56c469-baa5-411f-8e80-48c1fff7c07d	0001e12109--62005899c767ad2b528df331	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644036644401_2_JPEG_20220205_115024.jpg.jpg	ru.03828f73-756a-4062-a354-7c60c949d13a			https://toloka.yandex.ru/task/31531273/0001e12109--62005c3bef53484db670000b	1a91b135-131f-4c45-bdd1-507c4cdb02b6	0001e12109--62005c3bef53484db670000b	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644056868832_3_JPEG_20220205_155732.jpg.jpg	ru.3baaa886-af0a-4597-b5a5-99d8c77ff6a5			https://toloka.yandex.ru/task/31531273/0001e12109--62005d9438988537975050e3	bef2ec24-4897-403e-8269-df59943f2788	0001e12109--62005d9438988537975050e3	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644027732954_3_JPEG_20220205_075147.jpg.jpg	ru.aa3479e2-6b1b-4923-968a-708263f4d22e			https://toloka.yandex.ru/task/31531273/0001e12109--6200615ac8459e7293e35f47	0f7e7999-9f60-4584-ad98-07b762e4e567	0001e12109--6200615ac8459e7293e35f47	+	
https://storage.googleapis.com/hand-signatures-toloka/signatures/8__lid_1644027732954_3_JPEG_20220205_075147.jpg.jpg	ru.d75d27ea-1d4e-4d1d-ba8c-0e005fd7c223			https://toloka.yandex.ru/task/31531273/0001e12109--62006299853b8a6f6a275fa0	0f7e7999-9f60-4584-ad98-07b762e4e567	0001e12109--62006299853b8a6f6a275fa0	+	
